Tweet,Sentiment
"My books are a hundred percent coronavirus free content!
(Because I wrote them before it existed)",0.5562
"RT @KaivanShroff: Total U.S. Coronavirus deaths: 

41,379 

Total South Korean Coronavirus deaths: 

236 

Don't say this is nobody's fault...",-0.4019
"This #quarantine #COVID19 #shelterinplace is going too far, I warned not to let this go longer than 30 days... https://t.co/O4WugddT2z",-0.2732
WHAT A PRICK #coronavirus #Globalism #Paedowood #NonceFlix #COVID19 #Rothschild #BillGate #Epstein,-0.4824
"RT @RealSaavedra: Are you stupid or just a liar?

The U.S. only had 100 coronavirus cases before March 1

The U.S. has now tested well over...",-0.6808
I've taken to running a few miles every morning for my 1 hour daily #Covid19UK #lockdown #exercise. I think I may h... https://t.co/7nmBbr5BXj,0.0
"Tem empresa de Call Center que tinha um pessimo atendimento antes da covid-19 e agora nem atendem, fica so na grava... https://t.co/7Gsh5LLQYq",0.0
#CoronavirusARV. A los que hacen virus de mierda... POLLAS,0.0
"RT @SaurabhRai_INC: I request PM Modi to Wake Up and Save India from #COVID2019india

Govt. needs to Gear up to Defeat #CoronavirusIndia bc...",0.0516
"Em reuniao do G20, Teich defende combate a fake news sobre coronavirus | Consultoria Eleitoral https://t.co/7eTgdcr03o",-0.4767
"RT @ainajkhan: Looking to speak with anyone in the UK whose vital medical treatment (non-COVID 19) has been delayed, &amp; also any doctors who...",0.0772
RT @juliopatan09: Que los saudies va a coronar la ovacion de pie para @rocionahle con una guerra de precios contra Mexico. Sorpresota.,0.0
"RT @marcofeliciano: Vejam! A Globo antes do Carnaval, levou um cientista no Faustao para tranquilizar as pessoas sobre o Coronavirus. ""O vi...",-0.3595
RT @LostHorizons1: Testing is irrelevant to ending the lockdowns. Everyone now admits that Covid-19 is no worse than a typical flu outbreak...,0.2856
"RT @JosPastr: En mi pueblo, 160 habitantes, la mayoria ancianos, ni un caso de coronavirus, la gente encerrada en casa. ?Esto que es? ?Es q...",0.0
"RT @SaludPublicaEs: Datos sobre #COVID19 en Espana, desde el primer caso inicial, actualizados a dia 20 de abril:

>Confirmados 200.210
>Fa...",0.0
"RT @JohnRLottJr: .@nytimes reporter saying that ""beloved bar owner"" died because @FoxNews down played danger of #Coronavirus so he took a c...",-0.3182
RT @ProjectalertVaw: #COVID19GBVNg Hunger in the home is causing a lot of tension and violence in homes during this lockdown.There is also...,-0.8126
"Maybe they did differently than our government, and instead if assigning covid-19 to every cause of death, China sa... https://t.co/38vA0DghIH",-0.5994
"RT @AnayansiRCamejo: Llegan nuestros colaboradores de la salud a #Honduras , continua la #Solidaridad en tiempos de #COVID19, es la mejor...",0.0
RT @Tecade_: Continuamos implementando rigurosamente las medidas preventivas contra el #COVID-19 como la desinfeccion intensiva en todos lo...,0.0
@AlejandroGL2014 Que de cierto tiene que las personas que ya se recuperaron de Covid pueden donar su plasma pues ya... https://t.co/KTVtzdye68,0.0
"RT @RepSwalwell: You know what's ""dumb"" -- @realDonaldTrump calling the #coronavirus a ""hoax"" &amp; failing to take actions that would have save...",-0.6705
RT @Elsie2127: Prison Sentences Should Not Turn Into Death Sentences: How APPEAL Is Leading A Fight To Protect Prisoners In UK From COVID19...,-0.4685
@anabeatrizff_ Quem ta com corona ai no condominio?,-0.296
"@Politica_LR ""Los paises sufren consecuencias de insumos de pesima calidad para luchar contra el COVID19. Espana, F... https://t.co/ziet6dggcA",0.0
"RT @sneha2986: Forbes has released a list of top 40 countries leading the fight in Corona. No India is not in this list. 

Hai India ka naa...",-0.4588
"RT @ClimateCritic18: #TracingApp

Every political commentator is trying to, mostly incorrectly, explain how the new #coronavirus Tracing ap...",0.0
"RT @BeardedMark: *checks Web MD*

'Woohoo! Coughing up blood isn't a Coronavirus symptom! I'm just drinking too much!'",0.6341
"RT @Alyssa_Milano: Hospitals Face a White House Blockade for Coronavirus PPE

The federal government has effectively erected a blockade to...",0.4404
"RT @DacostaGerard: La question de protection des donnees personnelles revient de plus en plus et cela meme en cette periode de Covid-19.

M...",0.0
Tamil Nadu welcomes #OndrinaivomVaa by I-PAC! We are together in this fight against COVID-19 and we will win! Way to go I-PAC!,0.6571
"""I have finished all my sleeping styles"" . #Covid-19_Proverbs https://t.co/d526LiW7PT",0.0
"RT @MrTardigradeUK: 95yo female. Care home to Stoke Madeville - breathing difficulty. Tested for #COVID19. Negative!

Died same day. Cause...",-0.7777
"RT @staronline: Covid-19: 36 new cases, no deaths for first time in a month
https://t.co/Q0w9goEBuA  https://t.co/Q0w9goEBuA",-0.296
"RT @handels_susanna: ""Man behover vara med och organisera for att fa en styrka.""
I Handels branscher marks coronakrisen tydligt. Da behovs...",0.0
"RT @Kardiyoloji_: 1 haftadir cocuklarini gormeyen bir anne doktor, coronavirus nedeniyle yogun bakimda tedavi edilen 2 aylik bir bebegi bes...",0.0
"RT @diogene2607: c'est quel niveau de debilite
d'utiliser des gaz toxiques
qui brulent les poumons
en pleine epidemie de Covid19 ?
pas asse...",0.0
RT @DC_ARVSgt: A good video which reflects the great majority of policing #COVID19,0.7906
"RT @rahulgrover88: Dear @ArvindKejriwal what is this?  Is this a humane way to treat Covid 19 patient?  He is just of patient,who deserves...",0.6868
RT @ElPitazoTV: #Espana registra 200.000 casos de contagios por COVID-19 https://t.co/PDcdcfgAl7,0.0
"#Covid19 #Pandemia #armabiologica #ElCartel33
#Covid_19 #Wuhan #VirusChino #GenocidioSelectivo #Bioterrorismo-Chino... https://t.co/O2BVgs4U4D",0.0
RT @ahbapacil: #Istanbul Gunesli Medicine Hastanesi'nde tedavi gormekte olan Ahmet Akbas icin cok #acil #Covid-19 hastaligini yenmis kisile...,0.0
"RT @laydgeur: J'ai vu passer des correlations bien foireuses entre les deces Covid-19 et le port de masque ou l'usage de chloroquine, du co...",0.0
RT @M_Hameedh: The Police Service will take criminal action against individuals who spread false information on #COVID19 in #Maldives that...,-0.5267
"RT @YangerLongkume2: According to a study published in Forbes, India is currently not even in the top 40 countries in terms of #COVID19 Saf...",0.2023
RT @sagagist: Jigawa records first COVID-19 case: The Jigawa State Government has announced a... https://t.co/JIhGPvOUXy #sagagist,0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
@robbystarbuck @realDonaldTrump @RepDanCrenshaw I was there. He did nothing and downplayed Covid.,0.0
RT @hantsopinion: @DarrenPlymouth @SocialM85897394 @Holbornlolz @ukcolumn I agree we need overall death numbers and CONFIRMED Corona Virus...,-0.34
Tak risau ke tits tu kena covid19?,-0.2263
"Great leaders are coming together to pull Tamil Nadu out of the COVID Crisis! In these trying times, through... https://t.co/nk9BYsqLfg",0.0
"RT @iArnavAgarwal: Yesterday, I donned up and entered a patient's room. He was COVID+, and he was decompensating rapidly. His breathing was...",0.0
Yo cada vez que veo a alguien posteando del COVID. https://t.co/kSMxZR8p6d,0.0
"RT @jipoulou59: Je ne sais ou en est le journalisme francais dans le classement international mais, avec l'epidemie de coronavirus, il me s...",0.0
How The COVID Crisis May Help You Get Into A Flow State: 5 Suggestions For Achieving Mental Flow With Your Work... https://t.co/MTvobzSWOO,-0.34
"RT @czmartins: A pandemia do #COVID19 era imprevisivel, assim como e impossivel antever todos os seus estragos. A afronta ao Estado de Dire...",-0.4588
Wizkid CACOVID,0.0
Some recommended #COVID19 reading:,0.2023
RT @thekingrichness: Have a blissful week ahead but stay home if you can to save life's. #MondayThoughts #COVID19 #StayHomeStaySafe https:...,0.775
RT @ConElMazoDando: Conozca como dos infectados de Covid-19 contagiaron a 41 personas en una academia de beisbol (Video) https://t.co/9sjoM...,0.0
"RT @kmichelle: I have a beauty line I started way be4 corona the skin care products are amazing,a hair line,lifestyle brand with courses, b...",0.7906
RT @elcomerciocom: #Covid19 | Colombia suma 3 792 contagiados de coronavirus y las muertes suben a 179 https://t.co/WEUIQK8qwG,0.0
"RT @iasgirona: ""Quan el Covid entra al quirofan"", un article de la Dra. Alicia Carrera, ginecologa de l'Hospital Santa Caterina. Descriu en...",0.0
"RT @amicah1: ""Some have Gone as far as to call it Genocide, I plead the fifth""-Lead scientist for Coronavirus Vaccine Research! 

Connect w...",0.0
How I am Investing During the Covid Recession https://t.co/AJLUZMFjJK via @Fulltimefinanc,-0.4215
"@HuXijin_GT Lets's advocate that govt of all countries or cities rigging data where COVID-19 death rate per 100,000... https://t.co/4BfFr5kuLo",-0.5994
"RT @richardhorton1: On the same day, I tweeted a series on Lancet publications that emphasised the severity of COVID-19: human-to-human tra...",0.0
RT @DrEricDing: HCW are now heroes in so many ways. #COVID19,0.5106
RT @AFPespanol: Medicos cubanos llegan para apoyar a Honduras ante coronavirus #AFP https://t.co/sANHPCDIuW https://t.co/n3CNVHRGda,0.0
Port of Virginia shuts down a container terminal as cargoes tumble from the coronavirus lockdowns  https://t.co/oEPCSCozhl,0.0
"RT @SandyDarity: Similar to the US, the incidence and death rate from Covid-19 in the UK bears a sharp racial/ethnic pattern of disparity:...",-0.5994
"RT @TimesNow: Actor turned politician @ikamalhaasan suggest a post-COVID blueprint. The highlights are:

1. Make health the new defense.
2....",0.128
RT @PaulBongiorno: OMG @TurnbullMalcolm is a welcome distraction from the Coronavirus. So many missed opportunities which I accept were for...,0.5244
"RT @joventutcat:   L'Oficina Jove de Treball ens explica com podem afrontar la tornada a la feina durant la pandemia de la #COVID19 .
 To...",0.0
RT @AWGoraya: Test drug works on monkeys with COVID-19 https://t.co/SdznGHmrNp,0.0
"RT @SkyNews: Tony Blair, former prime minister says the #coronavirus outbreak is the ""most complicated and difficult challenge I have ever...",-0.3535
RT @lexpineda: San Salvador es la ciudad con mas casos confirmados de coronavirus en el pais (18 hasta esta noche). Para frenar el avance l...,0.0
RT @Abhijit74967679: Tamil Nadu will fight the COVID-19 Crisis as one! Thank you I-PAC for #OndrinaivomVaa! Tamil Nadu will never forget th...,-0.6271
"RT @mediafax: Coronavirus in Romania LIVE UPDATE 20 aprilie: 190 de cazuri noi de imbolnavire, 261 de pacienti sunt internati la ATI. https...",0.0
"RT @realDonaldTrump: ""On February 19th there was a Democratic Debate, in Las Vegas. Three words weren't said: Virus, CoronaVirus, or COVID1...",0.0
"RT @PeteKent01: #PresidentTrump just now at #COVID19 #PressBriefing when asked why .@MittRomney
was not included in his #OpenUpAmerica
#Tas...",0.0
RT @abc_es: El coronavirus azota con dureza a los sanitarios: altos cargos de hospitales han fallecido en los ultimos dias https://t.co/pAE...,0.0
"RT @MSNBC: ""Anyone can have an opinion, not anyone can have their own facts. Facts are facts,"" says NY Gov. Cuomo. ""Some people say coronav...",0.0
"RT @broad_science: I repeat, do not give bailouts to billionaires, this guy trashed the planet for profit 

#COVID19 #CapitalismKills #Bi...",0.4404
"That's Right Peaceful Counter Protest, To Idiots Who Don't Respect This COVID-19 PANDEMIC QUARANTINE, They Will Be... https://t.co/3rVIy6UeY7",-0.091
"RT @etserbu: entao como eu estava falando
a cuestao do coronavirus https://t.co/FHrKGPtzW4",0.0
The fact that the United States has far more COVID-19 cases than any other country in the world relates to a number... https://t.co/9S7iEM6NJV,0.4767
"@payasoyopaso Eso lo dices tu
Y lo llamas problema pero es una solucion (mejor o peor) a la crisis que se viene por el COVID19",-0.6249
"RT @CatHobbs: Excited to see @DemocracyCollab and @CLESthinkdo demanding a new era of community wealth building after Covid-19

Buyouts not...",0.5719
"RT @jrguzzofatos: Ninguem nunca imaginou uma coisa dessas, nem poderia mesmo imaginar, mas ai esta: a epidemia trazida pelo coronavirus rev...",0.0
"This will be a good example of BELIEF. 

He says COVID-19 is a LIE

By wearing full PPE gear, his ACTIONS suggests... https://t.co/B0oUlPIyu1",0.4404
"@tintedeyez Or just spray them small corona as them dey protest ..if only it wasnt so infectious, they need to have a feel of it tbh",-0.25
"Corona sebebi ile terorun durmasi cok garip degil mi , ABD , Ingiltere , Fransa , ve digerleri cakmasa dusunce tero... https://t.co/ks2GbctW0B",0.0
RT @SethAbramson: MAJOR BREAKING NEWS: Top Israeli Media Outlet Confirms U.S. Reporting: Trump Administration Was Aware of Coronavirus Outb...,0.4065
RT @aragoncultura: El famoso tema del Duo Dinamico que se ha convertido en himno en esta crisis por la Covid-19. Ahora 16 artistas del terr...,-0.4019
"RT @seriousfunnyguy: When COVID-19 stuck, we didn't have time to take baby steps &amp; we went ballistic from day 1. By the time you see this,...",-0.25
RT @BravinYuri: Germany doesn't Joke. They just slapped China with a  PS130 billion bill for 'coronavirus damages'. It's about to get messy.,-0.7421
RT @TIME: Experts say the surge of coronavirus cases in Singapore is due largely to local officials underestimating the vulnerability of th...,-0.2263
"RT @TheCanaryUK: Lab-based coronavirus test 'can produce 46,000 results a day'.

https://t.co/oE8C181uSc",0.0
"RT @CNN: TV host Piers Morgan says President Trump has turned his White House coronavirus briefings into ""a self-aggrandizing, self-justify...",0.0
"RT @amritabhinder: 27 in Delhi's Tilak Vihar locality in coronavirus grip

 A day after 26 members of an extended family in Jahangirpuri te...",0.0
"RT @Astro_Pontes: Bom dia,

Iniciamos neste domingo (19), a fase de testes clinicos em pacientes com #coronavirus

Confira a reportagem fei...",0.0
"RT @alaska_doctor: Conclusiones de las primeras autopsias realizadas en Italia a fallecidos por Covid-19
Gran sorpresa, el tema no es respi...",-0.296
"RT @AFPgraphics: Reclaim the streets: as humans leave the streets empty due to COVID-19 restrictions, wildlife enthusiasts see a rare oppor...",0.1027
"RT @il_piccolo: #Coronavirus Il prefetto di #Trieste: <<Troppi in giro, continuiamo a stare a casa>> https://t.co/zZ4bvfELjN",0.0
"RT @CNN: TV host Piers Morgan says President Trump has turned his White House coronavirus briefings into ""a self-aggrandizing, self-justify...",0.0
"RT @paezvarela: URGENTE: Otro juez, ahora el de ""El Chapo"", niega fianza a Garcia Luna. No le cree que peligre por el COVID-19 https://t.co...",-0.296
"RT @the_travor_guy: #KidomolaChallenge is still on. #WashYourHands let defeat #COVID19 for good.
Post a pik or video of you washing your ha...",-0.0258
RT @Richard04310134: Illinois Dems' $41 Billion Demand Includes $10 Billion Pension Bailout That Has Nothing To Do With Coronavirus https:/...,-0.2263
"RT @JohnRLottJr: .@nytimes reporter saying that ""beloved bar owner"" died because @FoxNews down played danger of #Coronavirus so he took a c...",-0.3182
"RT @CowansView: Crucially, is there any evidence to show cooked food is a source of transmission for Covid-19?

LIVE | Dlamini-Zuma formall...",0.0
RT @STVNews: A mother and daughter have recreated a getaway to Ibiza despite being on lockdown due to the coronavirus outbreak: https://t.c...,0.0
@fisco24_info Nel 2016 una persona provava a vendere nel DW un virus chiamato Wuhan-Corona (pag. 43). Libro pubblic... https://t.co/sZkylQF0HF,0.0
"RT @Omkar_Raii: When #COVID19 has triggered huge challenges, Hon'ble PM Sh. @NarendraModi vouching for leveraging technology to not only ad...",0.3818
"En Alemania, el 'back to local' motivado por el coronavirus puede generar oportunidades a los productores espanoles... https://t.co/OrDBnLogue",0.0
"RT @MUVaragua: Como sucedio con Li Wen Liang en #China fue encarcelado x alertar sobre #COVID19, luego obligado a retractarse para liberarl...",0.0
RT @BlavatnikSchool: New Zealand prime minister @jacindaardern plans to ease coronavirus lockdown in a week and quotes our Oxford COVID-19...,0.3612
"RT @etserbu: entao como eu estava falando
a cuestao do coronavirus https://t.co/FHrKGPtzW4",0.0
El coronavirus acelerara hasta dos anos la adopcion del e-commerce en Mexico - Forbes Mexico  https://t.co/EUgdZIimeU #ecommerce,0.0
"RT @NBCNews: A month after the tribe's first confirmed case, at least 1,197 Navajo residents have tested positive for the coronavirus, whil...",0.5574
RT @BeachMilk: SPANISH POLICE point gun at two women while arresting a man allegedly violating their #Coronavirus #MartialLaw lockdown laws...,-0.7096
"RT @SaludPublicaEs: Datos sobre #COVID19 en Espana, desde el primer caso inicial, actualizados a dia 20 de abril:

>Confirmados 200.210
>Fa...",0.0
RT @thekingrichness: Have a blissful week ahead but stay home if you can to save life's. #MondayThoughts #COVID19 #StayHomeStaySafe https:...,0.775
"RT @dar_riee: Il #COVID19 muore a 90 gradi ma si rifugia nei testicoli. Mi sa che 'sto virus ci stia prendendo per il culo. 

#coronavirus...",0.0
RT @bnfixpich: #auditoria en temps de #COVID L'auditora de #bnfixpich Raquel Edo ens explica en aquest #video els canvis en els terminis de...,0.0
"Superb, crystal-clear thread from @CT_Bergstrom on exactly why ""allowing #COVID19 to go to herd immunity and beyond... https://t.co/YRZlOaTMc2",0.6249
"AS I SEE IT April 20: Thoughts on WWE, indie wrestlers, and COVID 19 https://t.co/EQ7g9q2ZQr",0.0
RT @SkyNews: Coronavirus: Idris Elba says 'world should quarantine for a week every year to remember this time' https://t.co/HBeUGn79rN,0.0
"RT @CNN: A Michigan inmate who spent 44 years in prison died from Covid-19 weeks before he was to be released on parole.

The Department of...",-0.7845
RT @brisadaeu: epoca que o coronavirus era de boa https://t.co/9gDdfAwoRS,0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @ProdigyDDK: DAY #2
$100 Corona giveaway

I will give a random person retweeting this $100

To enter follow me and like this video
h...",0.3612
"E epibole tes monadikes skepses,
tou Manole Kottake https://t.co/eA589bPnLa
#COVID19 #koronoios #menoume_spiti... https://t.co/J66UJjhgdG",0.0
RT @ArabNewsjp: .@Facebook is helping users connect and show their solidarity in times of the #coronavirus by creating 'care' reactions tha...,0.8316
Australia exigio una investigacion mundial e independiente sobre la propagacion del coronavirus https://t.co/rRD05waNV2,0.0
"RT @retroviral13: #Pandemia #coronavirus #COVID__19 A pesar de los riegos conocidos por todos, estan de acuerdo con levantar la #Cuarentena...",0.0
" Datos actualizados de #COVID19 (Fuente: Ministerio de Sanidad)

 Parte oficial del Gobierno andaluz sobre... https://t.co/yrHM2ZvEXQ",0.0
RT @DrButtar: .@realDonaldTrump #FireFauci predicted #coronavirus in 2017. How??? With @garyfranchi on @NextNewsNetwork I showed how #Covid...,0.0
"RT @sangramsatpath9: This is a dangerous trend. So tragic 

How Dr Simon, who died of COVID-19 in Chennai, was denied dignity in death |...",-0.9336
Taiwan reports 422 #COVID19 cases after 24 Navy personnel tested positive over the weekend. @Taiwan_CDC releases a... https://t.co/1LzniPKnYs,0.5574
"RT @Stand_with_HK: What Went WRONG with the Battle against #Coronavirus? 

We at @Stand_with_HK have created a new explainer video regard...",-0.6633
#QuedateEnCasa #ToqueDeQueda #BoicotTVAzteca #BoicotGrupoSalinas #COVID__19  El que se rie... se lleva https://t.co/2D7ZwxcWbo,0.0
RT @SkyNews: A man who was given 24 hours to live after contracting #coronavirus has left hospital after beating the illness - and the emot...,-0.6908
"RT @BostonGlobe: Massachusetts is becoming a top concern for federal officials responding to the COVID-19 outbreak. On Sunday, Governor Bak...",0.2023
RT @ashokgehlot51: I am happy  to learn that Indian Ambassador to Canada #AjayBisaria has shared #Bhilwara model to contain Covid19 with Ca...,0.7269
RT @VGKnightinArmor: The bump in coronavirus cases is most pronounced in states without stay at home orders. Oklahoma saw a 53% increase in...,0.3182
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"@realDonaldTrump *Trump : #COVID19 is a HOAX

*MAGA PROTESTERS : #COVID19 is a LIE 

#StopTrumpRacists... https://t.co/Iad8Bn9icp",-0.6669
"RT @GiftCee: #Coronavirus: #NHS nurse unable to reassure 'sobbing' daughter 'without lying' about #PPE

Kate said her eight-year-old daught...",0.3769
"RT @afshinrattansi: 5 coronavirus testing kits for two million in Gaza.

PS50,000 for Sir Keir Starmer. 

Take a look at the ""Israel lobbyis...",0.0
"130 nuevos contagios y 20 fallecidos por coronavirus en las ultimas 24 horas en Andalucia

#TDSActualidad 

https://t.co/HMMfbsoEen",0.0
"RT @MarteauOlivier: Reportage sur un hopital Covid ou AUCUN personnel medical n'a ete infecte depuis le 1er cas traite le 26 fevrier.
C'est...",0.0
"RT @stephanieneri: Je suis belge, 39 ans. J'ai ete hospitalisee pour le covid19 1 semaine car oxygene basse. Traitee directement par chloro...",0.0
"RT @carmenarpon: El Banco de Espana preve una contraccion del PIB de hasta el 13,6% en 2020 por la crisis del coronavirus https://t.co/FEuQ...",-0.6249
"RT @rodriguezmonos: ""Cria Cuervos...""

#tvazteca #COVID19 @RicardoBSalinas @Javier_Alatorre #AztecaNoticias @HLGatell @emoctezumab #FakeNew...",0.0
El gran fiasco internacional de los tests rapidos de COVID-19: la mayoria no son fiables https://t.co/RQwi6PkLpm via @eldiarioes,-0.6705
"RT @MichaelSkolnik: SHE HAS A NAME: Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Mi...",-0.5994
RT @ignoracovid19: seu chalita de tapas e beijos https://t.co/eI0H9QIZsb,0.0
RT @taniapsuv: He aqui la accion criminal que incremento el numero de contagios Covid-19 en Isla de Margarita: Empresarios de beisbol rompe...,-0.5267
RT @DrFrancesRyan: I loved writing this. Disabled people are finding coronavirus lockdown has ironically opened up the world as jobs to gig...,0.5994
"RT @alaska_doctor: Conclusiones de las primeras autopsias realizadas en Italia a fallecidos por Covid-19
Gran sorpresa, el tema no es respi...",-0.296
RT @lasillarota: Sirve SOS de directores de institutos: llegan donativos  de insumos a a Cardiologia para atender #covid19 #IR https://t.co...,0.0
RT @cindian1: @nationalpost Andrew Scheer needs to #resign Hope there are consequences if even 1 person gets #covid19 as a result of his qu...,0.128
"""Donald Trump was accused of using another White House coronavirus briefing to broadcast a ""campaign ad"" in which N... https://t.co/yXM5kqpjy2",-0.296
"RT @realTuckFrumper: Why Singapore, Once a Model for Coronavirus Response, Lost Control of Its Outbreak https://t.co/urYzR78jgk",-0.3182
Coronavirus: Aumenta a 686 la cifra de fallecidos por COVID-19 en Mexico https://t.co/aFJOXZKJba,0.0
"RT @MurtazaViews: Meera is stranded in New York, her Chinese cameraman has died after contracting #COVID19. She's appealing to PM Imran Kha...",-0.5574
"RT @mrt_aras: Saglikta corona virusle mucadelede bugun elimiz daha da gucleniyor. 

IBB nin yapmadigi yoluyla ggndeme gelen,

Dunyanin en m...",0.0
"RT @RCachanosky: Hasta ahora en Argentina murieron por COVID19 ,132 personas, 7 por dia desde que se declaro la pandemia. 
En 2019 murieron...",0.0
"Baci e abbracci virtuali.
#iorestoacasa #BuongiornoATutti #20aprile #coronarvirusitalia #COVID19  [?] https://t.co/n0mRY3AEMq",0.0
Kentucky reports highest coronavirus infection increase after a week of protests to reopen state https://t.co/PoMU792qV8,0.1027
"RT @KaivanShroff: Total U.S. Coronavirus deaths: 

41,379 

Total South Korean Coronavirus deaths: 

236 

Don't say this is nobody's fault...",-0.4019
RT @ZoeDodd: I'd like to report the Toronto South Detention Centre for keeping ppl on 24 hour lock down in ranges where ppl have/had COVID....,0.0
RT @flipau: Qui se sorprengui que arran del #COVID19 Cuba hagi enviat metges a mes de 30 paisos es que nomes s'ha empassat propaganda impe...,-0.25
RT @PatMar66:  El presidente estadounidense no descarta la teoria que apunta a que el nuevo coronavirus haya salido de un laboratorio de...,-0.296
RT @conexaopolitica: Senegal usa hidroxicloroquina desde o primeiro caso de Covid-19 e tem apenas 3 mortes relacionadas ao coronavirus http...,0.0
"RT @AGHamilton29: Wow.

So NYT printed a piece that blamed Fox News for the COVID-19 death of a NY bar owner who went on a cruise on 3/1 ba...",-0.4939
"RT @dammiedammie35: NCDC released a data of 86 new cases of  COVID19 yesterday and 70 in Lagos.
We're all scared and hoping it'll end soon....",-0.4019
RT @tribuna_justica: Investimentos de Mossoro na Covid-19 estarao disponiveis no Portal da Transparencia -  https://t.co/CLsCxNlmN9 https:/...,-0.296
"""Estem donant unes 800 altes al dia a persones que han superat la Covid-19""@albaverges, consellera de @salutcat... https://t.co/L9XaoPcZVy",0.0
Check out my latest article: Shift Happens -You can come out of this corona crisis with a new or improved business... https://t.co/iypshIpO35,-0.25
RT @sevpit0n: Bene 18mila coronavirus fulminanti e ce li togliamo dal cazzo bye bye https://t.co/fIPvwP7ekq,0.0
"@SBTonline abre seu olho, para de fazer materias MENTIROSAS, sobre esse CORONA VIRUS bla bla bla bla, a Golobolixo,... https://t.co/LYii62ZdkF",0.0
#Covid19PT #25deAbril Tubo de Ensaio - Corona e 25 de Abril https://t.co/qp2wqChBSq,0.0
"RT @CNN: TV host Piers Morgan says President Trump has turned his White House coronavirus briefings into ""a self-aggrandizing, self-justify...",0.0
United Nations: COVID-19 is a global genocide conspiracy towards attaining superpower. PROSECUTE CHINA!!! - Sign th... https://t.co/mtvSbTD2wx,-0.7104
"RT @ProdigyDDK: DAY #2
$100 Corona giveaway

I will give a random person retweeting this $100

To enter follow me and like this video
h...",0.3612
"RT @Astro_Pontes: Bom dia,

Iniciamos neste domingo (19), a fase de testes clinicos em pacientes com #coronavirus

Confira a reportagem fei...",0.0
"RT @Marli_l0ve: En vrai je suis sur que si il y aurait pas eu le coronavirus bighit aurait annoncer les dates pour Paris, j'en suis surrrr...",0.0
"RT @dcabo: En @civio hemos creado una guia con todas las ayudas por el coronavirus a nivel nacional: cuales son, quienes pueden pedirlas y...",0.0
RT @rynprry: Tim Robinson mocking COVID protestors. The man is a saint. https://t.co/uiuW64UM9E,-0.4019
"RT @JupolNacional: Tras 20 DIAS de infeccion por #COVID19 vuelve el DAO Jose Angel Gonzalez a las Ruedas de Prensa.

Lo justo seria que T...",0.0
"RT @RealSaavedra: Are you stupid or just a liar?

The U.S. only had 100 coronavirus cases before March 1

The U.S. has now tested well over...",-0.6808
"RT @jreichelt: China's embassy in Berlin wrote me an open letter because they weren't too happy with our Corona coverage. I responded.
Full...",-0.4585
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
So Corona is in Clonakilty... I'm now even more cocooned than before..  I've had enough x,0.0
"RT @D_Roopa_IPS: Attack on corona warriors,again, yesterday in namma Bengaluru is condemnable. What does one get by attacking nurses and po...",-0.7269
RT @Waspapping_: If the 70 new covid19 cases from Lagos state are coming from Kano state there would be tweets flying around jubilating and...,0.0
"RT @Gr_PoliciaLocal:  Parte oficial del Gobierno andaluz sobre #COVID19 
[?] Son 11.555 los casos positivos de #coronavirus en #Andalucia
@...",0.0
"Analisis de #Sangre Rutinarios como una posible Herramienta de #Diagnostico para #COVID19???
Interesante y Recomend... https://t.co/hitYW5q2wf",0.0
"RT @elcomercio_peru: Sacerdote de Villa Maria del Triunfo dejo la Unidad de Cuidados Intensivos 
#YoMeQuedoEnCasa
#AltoAlCoronavirus 
https...",0.0
RT @AndrewBatesNC:  Trump was just asked about his repeated praise of China's coronavirus response in January and February. He denied bein...,0.1779
RT @paulmcj: My dad passed from COVID this morning. Fuck @BorisJohnson for not taking it seriously. Fuck @MattHancock for screwing the NHS....,-0.8117
RT @CNN: President Trump says he didn't pick Mitt Romney to join a coronavirus task force focused on reopening the country because he holds...,0.5859
#CONCOVID Wizkid,0.0
"RT @rhonda_harbison: @AdamParkhomenko @sunflowerinsea Full hazmat suit, but COVID-19 is a lie. I cannot even https://t.co/cF4AWbzn5Y",0.0
RT @ayseozylmz: Ciya Lokantalari'nin sahibi Musa Dagdeviren. Covid19 sebebiyle Kadikoy'deki 3 dukkanini kapatti. Calisanlarini tam ucretli...,0.0
"RT @iunida:  Este miercoles 22 de abril a las 18:30h, te invitamos a nuestro acto online ""Educar y evaluar mas alla del tiempo de coronavi...",0.0
Tried out wings from @_Mohkay - and I loved them. Support a Kenyan entrepreneur if you can during this COVID-19 pan... https://t.co/VwmqJBKzg9,0.765
Sana yung mga bago ngayon na wala lang magawa sa buhay dahil sa quarantine and CoVid umalis rin after lockdown sa... https://t.co/N7Y674z5aL,0.0
"RT @NPR: To lift coronavirus lockdown orders, the WHO says a country's government should meet 6 conditions -- including that its health syst...",0.0
